BINARY_LENGTH,id_distribution,TOTAL_TAGS,prefix_length,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,138362676,115620296,1468775.000000,52067.000000,138539.000000,4278,73178.153500,173.403500,73351.557000,1000,1000,427,1425,,,,,,,,,,,,,,,,,,,,11.253000,,680.839475,DRCT,38,10.000000,1426.000000,724.000000,701.000000,5142.000000,51.000000,,2852,0.350631,138.539000,52.067000,190606.000000,190.606000,0.701754,1468.775000,104.134000,69.269500,73.351557,11253.000000,0.000000,0.850281
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1692459470,4216485613,1469772.500000,52283.000000,137990.000000,4287,72575.429125,173.561000,72748.990125,1000,1000,430,1428,,,,,,,,,,,,,,,,,,,,11.291000,,680.377405,DRCT,39,10.000000,1429.000000,701.000000,727.000000,5147.000000,47.000000,,2858,0.349895,137.990000,52.283000,190273.000000,190.273000,0.700280,1469.772500,104.566000,68.995000,72.748990,11291.000000,0.000000,0.849545
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2083313958,220595385,1473798.750000,52509.000000,138114.000000,4305,73973.225250,174.075000,74147.300250,1000,1000,436,1434,,,,,,,,,,,,,,,,,,,,11.320000,,678.518692,DRCT,40,10.000000,1435.000000,721.000000,713.000000,5154.000000,48.000000,,2870,0.348432,138.114000,52.509000,190623.000000,190.623000,0.697350,1473.798750,105.018000,69.057000,74.147300,11320.000000,0.000000,0.848084
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3539944312,1362530867,1474328.750000,52657.000000,137561.000000,4317,73758.672500,174.094500,73932.767000,1000,1000,440,1438,,,,,,,,,,,,,,,,,,,,11.327000,,678.274774,DRCT,41,9.000000,1439.000000,719.000000,719.000000,5150.000000,44.000000,,2878,0.347464,137.561000,52.657000,190218.000000,190.218000,0.695410,1474.328750,105.314000,68.780500,73.932767,11327.000000,0.000000,0.847116
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3686168225,595121545,1485097.500000,53263.000000,137666.000000,4362,75410.374375,175.359000,75585.733375,1000,1000,455,1453,,,,,,,,,,,,,,,,,,,,11.322000,,673.356463,DRCT,42,9.000000,1454.000000,738.000000,715.000000,5108.000000,45.000000,,2908,0.343879,137.666000,53.263000,190929.000000,190.929000,0.688231,1485.097500,106.526000,68.833000,75.585733,11322.000000,0.000000,0.843535
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2927556120,2350868348,1475612.500000,52626.000000,137722.000000,4323,74362.773250,174.113000,74536.886250,1000,1000,442,1440,,,,,,,,,,,,,,,,,,,,11.271000,,677.684690,DRCT,43,10.000000,1441.000000,708.000000,732.000000,5171.000000,46.000000,,2882,0.346981,137.722000,52.626000,190348.000000,190.348000,0.694444,1475.612500,105.252000,68.861000,74.536886,11271.000000,0.000000,0.846634
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1759375164,4047754375,1465862.500000,51926.000000,138599.000000,4263,73507.703875,173.151500,73680.855375,1000,1000,422,1420,,,,,,,,,,,,,,,,,,,,11.233000,,682.192225,DRCT,44,9.000000,1421.000000,704.000000,716.000000,5206.000000,50.000000,,2842,0.351865,138.599000,51.926000,190525.000000,190.525000,0.704225,1465.862500,103.852000,69.299500,73.680855,11233.000000,0.000000,0.851513
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3380853933,3682498355,1494016.250000,53725.000000,137889.000000,4407,74847.278750,176.394500,75023.673250,1000,1000,470,1468,,,,,,,,,,,,,,,,,,,,11.310000,,669.336763,DRCT,45,9.000000,1469.000000,715.000000,753.000000,5167.000000,46.000000,,2938,0.340368,137.889000,53.725000,191614.000000,191.614000,0.681199,1494.016250,107.450000,68.944500,75.023673,11310.000000,0.000000,0.840027
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2245635676,1771392290,1477781.250000,52601.000000,138681.000000,4323,73953.950625,174.542500,74128.493125,1000,1000,442,1440,,,,,,,,,,,,,,,,,,,,11.278000,,676.690139,DRCT,46,10.000000,1441.000000,729.000000,711.000000,5068.000000,51.000000,,2882,0.346981,138.681000,52.601000,191282.000000,191.282000,0.694444,1477.781250,105.202000,69.340500,74.128493,11278.000000,0.000000,0.846634
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2153158405,641499998,1470620.000000,52121.000000,139127.000000,4266,74637.178500,173.805500,74810.984000,1000,1000,423,1421,,,,,,,,,,,,,,,,,,,,11.263000,,679.985312,DRCT,47,10.000000,1422.000000,703.000000,718.000000,5174.000000,55.000000,,2844,0.351617,139.127000,52.121000,191248.000000,191.248000,0.703730,1470.620000,104.242000,69.563500,74.810984,11263.000000,0.000000,0.851266
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1431573011,2934009223,1495482.500000,53759.000000,138723.000000,4401,74625.747500,176.879500,74802.627000,1000,1000,468,1466,,,,,,,,,,,,,,,,,,,,11.399000,,668.680509,DRCT,48,10.000000,1467.000000,711.000000,755.000000,5231.000000,50.000000,,2934,0.340832,138.723000,53.759000,192482.000000,192.482000,0.682128,1495.482500,107.518000,69.361500,74.802627,11399.000000,0.000000,0.840491
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,354654485,1014900006,1488435.000000,53295.000000,138727.000000,4362,76151.723375,175.953500,76327.676875,1000,1000,455,1453,,,,,,,,,,,,,,,,,,,,11.319000,,671.846604,DRCT,49,9.000000,1454.000000,716.000000,737.000000,5242.000000,51.000000,,2908,0.343879,138.727000,53.295000,192022.000000,192.022000,0.688231,1488.435000,106.590000,69.363500,76.327677,11319.000000,0.000000,0.843535
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1398350786,3374524557,1659742.500000,76034.000000,184009.000000,4260,85527.306625,244.072500,85771.379125,1000,1000,421,1419,,,,,,,,,,,,,,,,,,,,27.246000,,602.503099,DRCT,0,10.000000,1420.000000,720.000000,699.000000,11094.000000,45.000000,,2840,0.352113,184.009000,76.034000,260043.000000,260.043000,0.704722,1659.742500,152.068000,92.004500,85.771379,27246.000000,0.000000,0.851761
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1675367377,2774263865,1682940.000000,77573.000000,183770.000000,4344,85607.842625,247.031000,85854.873625,1000,1000,449,1447,,,,,,,,,,,,,,,,,,,,27.253000,,594.198248,DRCT,1,9.000000,1448.000000,723.000000,724.000000,12185.000000,43.000000,,2896,0.345304,183.770000,77.573000,261343.000000,261.343000,0.691085,1682.940000,155.146000,91.885000,85.854874,27253.000000,0.000000,0.844959
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3829372700,3329186866,1699441.250000,78665.000000,183673.000000,4422,85925.413750,249.166500,86174.580250,1000,1000,475,1473,,,,,,,,,,,,,,,,,,,,27.351000,,588.428697,DRCT,2,10.000000,1474.000000,741.000000,732.000000,9168.000000,41.000000,,2948,0.339213,183.673000,78.665000,262338.000000,262.338000,0.678887,1699.441250,157.330000,91.836500,86.174580,27351.000000,0.000000,0.838874
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1219152340,1811657214,1753820.000000,82082.000000,185678.000000,4566,88641.552875,257.003000,88898.555875,1000,1000,523,1521,,,,,,,,,,,,,,,,,,,,27.455000,,570.183941,DRCT,3,10.000000,1522.000000,777.000000,744.000000,14163.000000,51.000000,,3044,0.328515,185.678000,82.082000,267760.000000,267.760000,0.657462,1753.820000,164.164000,92.839000,88.898556,27455.000000,0.000000,0.828187
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,4120927108,3260265814,1710122.500000,79331.000000,184165.000000,4437,86663.574500,250.744500,86914.319000,1000,1000,480,1478,,,,,,,,,,,,,,,,,,,,27.334000,,584.753431,DRCT,4,11.000000,1479.000000,747.000000,731.000000,12103.000000,44.000000,,2958,0.338066,184.165000,79.331000,263496.000000,263.496000,0.676590,1710.122500,158.662000,92.082500,86.914319,27334.000000,0.000000,0.837728
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,119790469,3630057046,1701206.250000,78933.000000,183423.000000,4398,85666.100250,249.577500,85915.677750,1000,1000,467,1465,,,,,,,,,,,,,,,,,,,,27.317000,,587.818203,DRCT,5,10.000000,1466.000000,734.000000,731.000000,14238.000000,40.000000,,2932,0.341064,183.423000,78.933000,262356.000000,262.356000,0.682594,1701.206250,157.866000,91.711500,85.915678,27317.000000,0.000000,0.840723
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,4112689915,226454310,1731493.750000,80486.000000,185170.000000,4503,87648.353875,253.557000,87901.910875,1000,1000,502,1500,,,,,,,,,,,,,,,,,,,,27.332000,,577.536015,DRCT,6,9.000000,1501.000000,747.000000,753.000000,12204.000000,52.000000,,3002,0.333111,185.170000,80.486000,265656.000000,265.656000,0.666667,1731.493750,160.972000,92.585000,87.901911,27332.000000,0.000000,0.832778
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,4014243552,553429262,1690606.250000,77784.000000,185340.000000,4353,84494.478125,248.238000,84742.716125,1000,1000,452,1450,,,,,,,,,,,,,,,,,,,,27.274000,,591.503787,DRCT,7,9.000000,1451.000000,733.000000,717.000000,13155.000000,54.000000,,2902,0.344590,185.340000,77.784000,263124.000000,263.124000,0.689655,1690.606250,155.568000,92.670000,84.742716,27274.000000,0.000000,0.844245
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1444098200,1751597368,1679270.000000,77372.000000,183635.000000,4326,85354.608375,246.561500,85601.169875,1000,1000,443,1441,,,,,,,,,,,,,,,,,,,,27.236000,,595.496853,DRCT,8,10.000000,1442.000000,718.000000,723.000000,14076.000000,42.000000,,2884,0.346741,183.635000,77.372000,261007.000000,261.007000,0.693963,1679.270000,154.744000,91.817500,85.601170,27236.000000,0.000000,0.846394
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2766778942,4048234500,1661896.250000,76048.000000,184878.000000,4254,84769.823500,244.535000,85014.358500,1000,1000,419,1417,,,,,,,,,,,,,,,,,,,,27.276000,,601.722280,DRCT,9,10.000000,1418.000000,714.000000,703.000000,12080.000000,51.000000,,2836,0.352609,184.878000,76.048000,260926.000000,260.926000,0.705716,1661.896250,152.096000,92.439000,85.014358,27276.000000,0.000000,0.852257
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3381298899,612550117,1696260.000000,78334.000000,184709.000000,4362,86683.608375,249.022500,86932.630875,1000,1000,455,1453,,,,,,,,,,,,,,,,,,,,27.265000,,589.532265,DRCT,10,9.000000,1454.000000,747.000000,706.000000,14960.000000,50.000000,,2908,0.343879,184.709000,78.334000,263043.000000,263.043000,0.688231,1696.260000,156.668000,92.354500,86.932631,27265.000000,0.000000,0.843535
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,518357604,3733818227,1688448.750000,78233.000000,182536.000000,4380,85299.266875,247.734000,85547.000875,1000,1000,461,1459,,,,,,,,,,,,,,,,,,,,27.315000,,592.259611,DRCT,11,10.000000,1460.000000,734.000000,725.000000,11269.000000,32.000000,,2920,0.342466,182.536000,78.233000,260769.000000,260.769000,0.685401,1688.448750,156.466000,91.268000,85.547001,27315.000000,0.000000,0.842123
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2342212546,1033226612,1648223.750000,75229.000000,184200.000000,4200,83650.906250,242.558000,83893.464250,1000,1000,401,1399,,,,,,,,,,,,,,,,,,,,27.155000,,606.713743,DRCT,12,10.000000,1400.000000,719.000000,680.000000,14058.000000,48.000000,,2800,0.357143,184.200000,75.229000,259429.000000,259.429000,0.714796,1648.223750,150.458000,92.100000,83.893464,27155.000000,0.000000,0.856786
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1889125019,4016410070,1677268.750000,77245.000000,183637.000000,4323,84024.474625,246.308500,84270.783125,1000,1000,442,1440,,,,,,,,,,,,,,,,,,,,27.252000,,596.207376,DRCT,13,10.000000,1441.000000,711.000000,729.000000,13179.000000,42.000000,,2882,0.346981,183.637000,77.245000,260882.000000,260.882000,0.694444,1677.268750,154.490000,91.818500,84.270783,27252.000000,0.000000,0.846634
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2664729996,1734319954,1703762.500000,78772.000000,184775.000000,4413,86225.025625,249.931500,86474.957125,1000,1000,472,1470,,,,,,,,,,,,,,,,,,,,27.335000,,586.936266,DRCT,14,9.000000,1471.000000,751.000000,719.000000,10099.000000,49.000000,,2942,0.339905,184.775000,78.772000,263547.000000,263.547000,0.680272,1703.762500,157.544000,92.387500,86.474957,27335.000000,0.000000,0.839565
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2336131923,185396143,1688101.250000,77816.000000,184734.000000,4341,84517.042625,247.999000,84765.041625,1000,1000,448,1446,,,,,,,,,,,,,,,,,,,,27.275000,,592.381529,DRCT,15,10.000000,1447.000000,703.000000,743.000000,14210.000000,49.000000,,2894,0.345543,184.734000,77.816000,262550.000000,262.550000,0.691563,1688.101250,155.632000,92.367000,84.765042,27275.000000,0.000000,0.845197
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2409942404,4067508851,1677666.250000,77239.000000,183665.000000,4332,84411.663250,246.310500,84657.973750,1000,1000,445,1443,,,,,,,,,,,,,,,,,,,,27.260000,,596.066113,DRCT,16,9.000000,1444.000000,731.000000,712.000000,11113.000000,42.000000,,2888,0.346260,183.665000,77.239000,260904.000000,260.904000,0.693001,1677.666250,154.478000,91.832500,84.657974,27260.000000,0.000000,0.845914
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3880961212,1958518408,1743657.500000,81248.000000,185815.000000,4536,88439.722500,255.403500,88695.126000,1000,1000,513,1511,,,,,,,,,,,,,,,,,,,,27.407000,,573.507125,DRCT,17,10.000000,1512.000000,774.000000,737.000000,13156.000000,55.000000,,3024,0.330688,185.815000,81.248000,267063.000000,267.063000,0.661813,1743.657500,162.496000,92.907500,88.695126,27407.000000,0.000000,0.830357
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3031856202,1709552434,1730487.500000,80854.000000,183364.000000,4518,87959.151625,253.390000,88212.541625,1000,1000,507,1505,,,,,,,,,,,,,,,,,,,,27.408000,,577.871842,DRCT,18,10.000000,1506.000000,751.000000,754.000000,13239.000000,37.000000,,3012,0.332005,183.364000,80.854000,264218.000000,264.218000,0.664452,1730.487500,161.708000,91.682000,88.212542,27408.000000,0.000000,0.831673
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1940510833,2311464849,1639906.250000,74600.000000,184613.000000,4173,83294.790375,241.506500,83536.296875,1000,1000,392,1390,,,,,,,,,,,,,,,,,,,,27.164000,,609.790956,DRCT,19,9.000000,1391.000000,682.000000,708.000000,13096.000000,51.000000,,2782,0.359454,184.613000,74.600000,259213.000000,259.213000,0.719424,1639.906250,149.200000,92.306500,83.536297,27164.000000,0.000000,0.859094
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2249978096,2879241848,1664050.000000,76271.000000,183974.000000,4278,83247.702000,244.529000,83492.231000,1000,1000,427,1425,,,,,,,,,,,,,,,,,,,,27.218000,,600.943481,DRCT,20,10.000000,1426.000000,690.000000,735.000000,11108.000000,45.000000,,2852,0.350631,183.974000,76.271000,260245.000000,260.245000,0.701754,1664.050000,152.542000,91.987000,83.492231,27218.000000,0.000000,0.850281
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3038407557,1614416100,1679950.000000,77337.000000,184864.000000,4293,83938.550000,247.106000,84185.656000,1000,1000,432,1430,,,,,,,,,,,,,,,,,,,,27.249000,,595.255811,DRCT,21,10.000000,1431.000000,711.000000,719.000000,16097.000000,50.000000,,2862,0.349406,184.864000,77.337000,262201.000000,262.201000,0.699301,1679.950000,154.674000,92.432000,84.185656,27249.000000,0.000000,0.849057
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2316136295,2844831332,1710175.000000,79581.000000,183351.000000,4428,86466.968250,250.837500,86717.805750,1000,1000,477,1475,,,,,,,,,,,,,,,,,,,,27.345000,,584.735480,DRCT,22,10.000000,1476.000000,728.000000,747.000000,15173.000000,38.000000,,2952,0.338753,183.351000,79.581000,262932.000000,262.932000,0.677966,1710.175000,159.162000,91.675500,86.717806,27345.000000,0.000000,0.838415
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2607824158,3004121662,1664093.750000,76572.000000,183364.000000,4248,84663.831375,244.826000,84908.657375,1000,1000,417,1415,,,,,,,,,,,,,,,,,,,,27.219000,,600.927682,DRCT,23,10.000000,1416.000000,713.000000,702.000000,16147.000000,40.000000,,2832,0.353107,183.364000,76.572000,259936.000000,259.936000,0.706714,1664.093750,153.144000,91.682000,84.908657,27219.000000,0.000000,0.852754
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2552908146,2008994679,1662590.000000,76253.000000,183912.000000,4269,84605.477000,244.462000,84849.939000,1000,1000,424,1422,,,,,,,,,,,,,,,,,,,,27.255000,,601.471199,DRCT,24,9.000000,1423.000000,719.000000,703.000000,13029.000000,44.000000,,2846,0.351370,183.912000,76.253000,260165.000000,260.165000,0.703235,1662.590000,152.506000,91.956000,84.849939,27255.000000,0.000000,0.851019
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1816712780,3787716705,1668162.500000,76412.000000,184903.000000,4278,84221.069125,245.275500,84466.344625,1000,1000,427,1425,,,,,,,,,,,,,,,,,,,,27.244000,,599.461983,DRCT,25,11.000000,1426.000000,712.000000,713.000000,13158.000000,51.000000,,2852,0.350631,184.903000,76.412000,261315.000000,261.315000,0.701754,1668.162500,152.824000,92.451500,84.466345,27244.000000,0.000000,0.850281
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2295621654,3655857197,1665498.750000,76521.000000,183394.000000,4290,82115.558000,244.739000,82360.297000,1000,1000,431,1429,,,,,,,,,,,,,,,,,,,,27.261000,,600.420745,DRCT,26,9.000000,1430.000000,707.000000,722.000000,11113.000000,40.000000,,2860,0.349650,183.394000,76.521000,259915.000000,259.915000,0.699790,1665.498750,153.042000,91.697000,82.360297,27261.000000,0.000000,0.849301
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,856058425,3529661576,1643876.250000,75138.000000,183219.000000,4206,82868.624500,241.885500,83110.510000,1000,1000,403,1401,,,,,,,,,,,,,,,,,,,,27.199000,,608.318296,DRCT,27,10.000000,1402.000000,689.000000,712.000000,13119.000000,40.000000,,2804,0.356633,183.219000,75.138000,258357.000000,258.357000,0.713776,1643.876250,150.276000,91.609500,83.110510,27199.000000,0.000000,0.856277
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2700293245,3437408934,1636007.500000,74571.000000,182947.000000,4206,82800.745875,240.615500,83041.361375,1000,1000,403,1401,,,,,,,,,,,,,,,,,,,,27.198000,,611.244142,DRCT,28,10.000000,1402.000000,715.000000,686.000000,9173.000000,38.000000,,2804,0.356633,182.947000,74.571000,257518.000000,257.518000,0.713776,1636.007500,149.142000,91.473500,83.041361,27198.000000,0.000000,0.856277
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,587245734,1638390661,1680453.750000,77119.000000,185559.000000,4317,83641.172000,247.017500,83888.189500,1000,1000,440,1438,,,,,,,,,,,,,,,,,,,,27.275000,,595.077371,DRCT,29,9.000000,1439.000000,732.000000,706.000000,11064.000000,55.000000,,2878,0.347464,185.559000,77.119000,262678.000000,262.678000,0.695410,1680.453750,154.238000,92.779500,83.888189,27275.000000,0.000000,0.847116
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3523132160,1928895244,1686131.250000,77916.000000,183539.000000,4353,86604.625250,247.601500,86852.226750,1000,1000,452,1450,,,,,,,,,,,,,,,,,,,,27.314000,,593.073641,DRCT,30,10.000000,1451.000000,747.000000,703.000000,12081.000000,40.000000,,2902,0.344590,183.539000,77.916000,261455.000000,261.455000,0.689655,1686.131250,155.832000,91.769500,86.852227,27314.000000,0.000000,0.844245
