TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,peak_unidentified_tags_count,min_tag_responses,max_tag_responses,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2138647285,4090087938,16109987.500000,903485.000000,4926967.000000,34881,8061258.838125,4270.453500,8065529.291625,10000,10000,10953,9285,,,,,,,,,,,,,,,,,,,,5.660600,,620.732946,DQTA(k_max=3),11,25.000000,,,,,,,,,,8.000000,64.000000,30238,0.330710,492.696700,90.348500,5830452.000000,583.045200,1.077006,16109.987500,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,530428079,247467244,16465415.000000,340607.000000,9115001.000000,35092,8236664.250750,5238.714500,8241902.965250,10000,10000,11056,9357,,,,,,,,,,,,,,,,,,,,5.171600,,607.333614,DQTA(k_max=3),12,28.000000,,,,,,,,,,,,30413,0.328807,911.500100,34.060700,9455608.000000,945.560800,1.068719,16465.415000,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,3403028343,2379881583,16232746.250000,787971.000000,4151928.000000,34846,8116858.025125,3651.906000,8120509.931125,10000,10000,10840,9337,,,,,,,,,,,,,,,,,,,,5.173600,,616.038706,DQTA(k_max=3),12,27.000000,,,,,,,,,48.000000,,,30177,0.331378,415.192800,78.797100,4939899.000000,493.989900,1.071008,16232.746250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,4132968395,3123862609,14675757.500000,986391.000000,848121.000000,31236,7334386.756125,2396.842500,7336783.598625,10000,10000,8454,8521,,,,,,,,,,,,,,,,,,,,5.061600,,681.395833,DQTA(k_max=3),12,26.000000,,,,,,,,,80.000000,,,26975,0.370714,84.812100,98.639100,1834512.000000,183.451200,1.173571,14675.757500,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,4135791258,1190960315,16298896.250000,915952.000000,4942116.000000,35276,8194441.408625,4302.962000,8198744.370625,10000,10000,11165,9407,,,,,,,,,,,,,,,,,,,,5.680900,,613.538478,DQTA(k_max=3),12,26.000000,,,,,,,,,,8.000000,64.000000,30572,0.327097,494.211600,91.595200,5858068.000000,585.806800,1.063038,16298.896250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3351110087,3870658017,16403570.000000,338249.000000,9103043.000000,34980,8241419.613500,5228.019500,8246647.633000,10000,10000,11028,9301,,,,,,,,,,,,,,,,,,,,5.164000,,609.623393,DQTA(k_max=3),13,28.000000,,,,,,,,,,,,30329,0.329717,910.304300,33.824900,9441292.000000,944.129200,1.075153,16403.570000,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,3651045357,4263171200,16176027.500000,784449.000000,4149728.000000,34752,8089449.944000,3643.762000,8093093.706000,10000,10000,10806,9297,,,,,,,,,,,,,,,,,,,,5.170000,,618.198751,DQTA(k_max=3),13,27.000000,,,,,,,,,48.000000,,,30103,0.332193,414.972800,78.444900,4934177.000000,493.417700,1.075616,16176.027500,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3503816222,535967100,14797693.750000,993861.000000,848127.000000,31706,7436211.628750,2411.785500,7438623.414250,10000,10000,8828,8585,,,,,,,,,,,,,,,,,,,,5.065500,,675.780981,DQTA(k_max=3),13,28.000000,,,,,,,,,80.000000,,,27413,0.364790,84.812700,99.386100,1841988.000000,184.198800,1.164822,14797.693750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2264469608,644955367,16115071.250000,903796.000000,5403966.000000,34926,8114366.718750,4509.575000,8118876.293750,10000,10000,10995,9287,,,,,,,,,,,,,,,,,,,,5.910700,,620.537126,DQTA(k_max=3),13,26.000000,,,,,,,,,,8.000000,64.000000,30282,0.330229,540.396600,90.379600,6307762.000000,630.776200,1.076774,16115.071250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1692097063,2953846380,16329305.000000,336040.000000,9103003.000000,34744,8156157.709875,5223.581500,8161381.291375,10000,10000,10885,9239,,,,,,,,,,,,,,,,,,,,5.164000,,612.395935,DQTA(k_max=3),14,28.000000,,,,,,,,,,,,30124,0.331961,910.300300,33.604000,9439043.000000,943.904300,1.082368,16329.305000,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1707141452,341012258,16248226.250000,788139.000000,4145056.000000,35019,8169779.711750,3648.806000,8173428.517750,10000,10000,11007,9341,,,,,,,,,,,,,,,,,,,,5.163000,,615.451794,DQTA(k_max=3),14,27.000000,,,,,,,,,48.000000,,,30348,0.329511,414.505600,78.813900,4933195.000000,493.319500,1.070549,16248.226250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1479387709,3944039336,14645823.750000,983932.000000,847844.000000,31264,7312053.121125,2391.786000,7314444.907125,10000,10000,8515,8499,,,,,,,,,,,,,,,,,,,,5.060400,,682.788498,DQTA(k_max=3),14,27.000000,,,,,,,,,80.000000,,,27014,0.370178,84.784400,98.393200,1831776.000000,183.177600,1.176609,14645.823750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1193971010,1819211083,15985606.250000,896852.000000,5384229.000000,34376,7993203.642125,4485.818500,7997689.460625,10000,10000,10553,9215,,,,,,,,,,,,,,,,,,,,5.911000,,625.562762,DQTA(k_max=3),14,24.000000,,,,,,,,,,8.000000,64.000000,29768,0.335931,538.422900,89.685200,6281081.000000,628.108100,1.085187,15985.606250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1311958710,2244388422,16351621.250000,335995.000000,9102089.000000,35157,8155407.302250,5223.034500,8160630.336750,10000,10000,11301,9237,,,,,,,,,,,,,,,,,,,,5.163700,,611.560153,DQTA(k_max=3),15,27.000000,,,,,,,,,,,,30538,0.327461,910.208900,33.599500,9438084.000000,943.808400,1.082603,16351.621250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1066348603,4003662445,16297813.750000,792031.000000,4152770.000000,34980,8185075.577875,3660.447000,8188736.024875,10000,10000,10908,9381,,,,,,,,,,,,,,,,,,,,5.175800,,613.579229,DQTA(k_max=3),15,26.000000,,,,,,,,,48.000000,,,30289,0.330153,415.277000,79.203100,4944801.000000,494.480100,1.065984,16297.813750,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3410131684,2482762011,14816253.750000,996068.000000,848063.000000,31570,7402931.108000,2416.167500,7405347.275500,10000,10000,8665,8603,,,,,,,,,,,,,,,,,,,,5.068700,,674.934445,DQTA(k_max=3),15,29.000000,,,,,,,,,80.000000,,,27268,0.366730,84.806300,99.606800,1844131.000000,184.413100,1.162385,14816.253750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2719779022,1523046767,16201230.000000,908878.000000,5400800.000000,35196,8134567.066000,4518.156000,8139085.222000,10000,10000,11187,9339,,,,,,,,,,,,,,,,,,,,5.920800,,617.237086,DQTA(k_max=3),15,26.000000,,,,,,,,,,8.000000,64.000000,30526,0.327590,540.080000,90.887800,6309678.000000,630.967800,1.070778,16201.230000,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,4044322606,1937641916,16248750.000000,332756.000000,9094905.000000,34776,8149633.825625,5212.964500,8154846.790125,10000,10000,11043,9155,,,,,,,,,,,,,,,,,,,,5.159000,,615.431956,DQTA(k_max=3),16,27.000000,,,,,,,,,,,,30198,0.331148,909.490500,33.275600,9427661.000000,942.766100,1.092299,16248.750000,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2310609587,3991128710,16098675.000000,778329.000000,4139641.000000,34986,8097480.467375,3626.478500,8101106.945875,10000,10000,11148,9225,,,,,,,,,,,,,,,,,,,,5.155400,,621.169133,DQTA(k_max=3),16,27.000000,,,,,,,,,48.000000,,,30373,0.329240,413.964100,77.832900,4917970.000000,491.797000,1.084011,16098.675000,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,556887839,1088186200,14875028.750000,1000790.000000,848167.000000,31554,7470725.638875,2425.663500,7473151.302375,10000,10000,8589,8643,,,,,,,,,,,,,,,,,,,,5.068800,,672.267608,DQTA(k_max=3),16,29.000000,,,,,,,,,80.000000,,,27232,0.367215,84.816700,100.079000,1848957.000000,184.895700,1.157006,14875.028750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2713732995,4079666080,16149796.250000,905626.000000,6290840.000000,35054,8067535.958125,4956.672000,8072492.630125,10000,10000,11093,9307,,,,,,,,,,,,,,,,,,,,6.414800,,619.202858,DQTA(k_max=3),16,24.000000,,,,,,,,,,8.000000,64.000000,30400,0.328947,629.084000,90.562600,7196466.000000,719.646600,1.074460,16149.796250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1698610701,2391919932,16405688.750000,338287.000000,9103368.000000,35003,8200847.033500,5228.258000,8206075.291500,10000,10000,11051,9301,,,,,,,,,,,,,,,,,,,,5.164200,,609.544662,DQTA(k_max=3),17,27.000000,,,,,,,,,,,,30352,0.329468,910.336800,33.828700,9441655.000000,944.165500,1.075153,16405.688750,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,862396413,411784136,16082493.750000,778942.000000,4146046.000000,34516,8040870.334500,3630.907000,8044501.241500,10000,10000,10663,9235,,,,,,,,,,,,,,,,,,,,5.163500,,621.794117,DQTA(k_max=3),17,27.000000,,,,,,,,,48.000000,,,29898,0.334471,414.604600,77.894200,4924988.000000,492.498800,1.082837,16082.493750,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3860214662,179909034,14790993.750000,993831.000000,848264.000000,31586,7382861.925375,2411.794000,7385273.719375,10000,10000,8708,8585,,,,,,,,,,,,,,,,,,,,5.064500,,676.087095,DQTA(k_max=3),17,28.000000,,,,,,,,,80.000000,,,27293,0.366394,84.826400,99.383100,1842095.000000,184.209500,1.164822,14790.993750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2168941655,3257130081,16099862.500000,903595.000000,5165149.000000,34702,8028782.228000,4389.764500,8033171.992500,10000,10000,10774,9285,,,,,,,,,,,,,,,,,,,,5.787300,,621.123317,DQTA(k_max=3),17,24.000000,,,,,,,,,,8.000000,64.000000,30059,0.332679,516.514900,90.359500,6068744.000000,606.874400,1.077006,16099.862500,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3900906002,990775242,16464002.500000,341130.000000,9112388.000000,34888,8243198.059750,5238.454000,8248436.513750,10000,10000,10837,9367,,,,,,,,,,,,,,,,,,,,5.170100,,607.385719,DQTA(k_max=3),18,27.000000,,,,,,,,,,,,30204,0.331082,911.238800,34.113000,9453518.000000,945.351800,1.067578,16464.002500,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1976791937,4162371105,16270726.250000,788377.000000,4148910.000000,35407,8168967.924125,3651.209000,8172619.133125,10000,10000,11395,9341,,,,,,,,,,,,,,,,,,,,5.169900,,614.600716,DQTA(k_max=3),18,28.000000,,,,,,,,,48.000000,,,30736,0.325351,414.891000,78.837700,4937287.000000,493.728700,1.070549,16270.726250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3973543592,3554555836,14755591.250000,991384.000000,848040.000000,31536,7395909.461875,2406.788000,7398316.249875,10000,10000,8691,8563,,,,,,,,,,,,,,,,,,,,5.065400,,677.709204,DQTA(k_max=3),18,28.000000,,,,,,,,,80.000000,,,27254,0.366919,84.804000,99.138400,1839424.000000,183.942400,1.167815,14755.591250,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,3575544916,3560811291,16051196.250000,899810.000000,5157196.000000,34750,8012890.331750,4378.218000,8017268.549750,10000,10000,10879,9247,,,,,,,,,,,,,,,,,,,,5.782900,,623.006525,DQTA(k_max=3),18,26.000000,,,,,,,,,,8.000000,64.000000,30126,0.331939,515.719600,89.981000,6057006.000000,605.700600,1.081432,16051.196250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3061364434,3335793689,16377420.000000,337607.000000,9097116.000000,34848,8185423.725875,5223.772000,8190647.497875,10000,10000,10926,9281,,,,,,,,,,,,,,,,,,,,5.160400,,610.596785,DQTA(k_max=3),19,26.000000,,,,,,,,,,,,30207,0.331049,909.711600,33.760700,9434723.000000,943.472300,1.077470,16377.420000,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,3116852746,412877206,16155868.750000,783305.000000,4144060.000000,34660,8099074.673500,3638.640000,8102713.313500,10000,10000,10732,9285,,,,,,,,,,,,,,,,,,,,5.161000,,618.970119,DQTA(k_max=3),19,27.000000,,,,,,,,,48.000000,,,30017,0.333145,414.406000,78.330500,4927365.000000,492.736500,1.077006,16155.868750,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1163800006,1778894072,14896562.500000,1000919.000000,848091.000000,31896,7411523.057000,2425.883500,7413948.940500,10000,10000,8928,8645,,,,,,,,,,,,,,,,,,,,5.071400,,671.295811,DQTA(k_max=3),19,27.000000,,,,,,,,,80.000000,,,27573,0.362674,84.809100,100.091900,1849010.000000,184.901000,1.156738,14896.562500,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,99158156,2489391020,16139136.250000,906159.000000,5567732.000000,34810,8090823.911625,4596.184000,8095420.095625,10000,10000,10846,9309,,,,,,,,,,,,,,,,,,,,6.042000,,619.611846,DQTA(k_max=3),19,26.000000,,,,,,,,,,8.000000,64.000000,30155,0.331620,556.773200,90.615900,6473891.000000,647.389100,1.074229,16139.136250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3722875878,1436288120,16313342.500000,335091.000000,9089197.000000,34947,8157282.792375,5214.780500,8162497.572875,10000,10000,11133,9209,,,,,,,,,,,,,,,,,,,,5.155900,,612.995160,DQTA(k_max=3),20,27.000000,,,,,,,,,,,,30342,0.329576,908.919700,33.509100,9424288.000000,942.428800,1.085894,16313.342500,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,3001598358,1447692726,16124461.250000,780365.000000,4144066.000000,34920,8099844.038750,3632.763000,8103476.801750,10000,10000,11046,9249,,,,,,,,,,,,,,,,,,,,5.162000,,620.175759,DQTA(k_max=3),20,27.000000,,,,,,,,,48.000000,,,30295,0.330087,414.406600,78.036500,4924431.000000,492.443100,1.081198,16124.461250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1969154653,1010228252,14728453.750000,988912.000000,848074.000000,31590,7368042.980375,2401.861000,7370444.841375,10000,10000,8775,8543,,,,,,,,,,,,,,,,,,,,5.063800,,678.957898,DQTA(k_max=3),20,28.000000,,,,,,,,,80.000000,,,27318,0.366059,84.807400,98.891200,1836986.000000,183.698600,1.170549,14728.453750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,3278615476,2650555274,16247491.250000,912405.000000,5632939.000000,35192,8155069.048125,4641.279500,8159710.327625,10000,10000,11132,9373,,,,,,,,,,,,,,,,,,,,6.049100,,615.479636,DQTA(k_max=3),20,24.000000,,,,,,,,,,8.000000,64.000000,30505,0.327815,563.293900,91.240500,6545344.000000,654.534400,1.066894,16247.491250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1880512712,4049421813,16342321.250000,336887.000000,9112954.000000,34662,8184949.458375,5230.251000,8190179.709375,10000,10000,10776,9257,,,,,,,,,,,,,,,,,,,,5.170200,,611.908177,DQTA(k_max=3),21,27.000000,,,,,,,,,,,,30033,0.332967,911.295400,33.688700,9449841.000000,944.984100,1.080264,16342.321250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2792116651,3593368163,16133491.250000,781564.000000,4141063.000000,34746,8044787.237625,3633.659500,8048420.897125,10000,10000,10851,9263,,,,,,,,,,,,,,,,,,,,5.157000,,619.828644,DQTA(k_max=3),21,28.000000,,,,,,,,,48.000000,,,30114,0.332071,414.106300,78.156400,4922627.000000,492.262700,1.079564,16133.491250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3818182820,1316269292,14842652.500000,997605.000000,848285.000000,31674,7404545.781625,2419.352500,7406965.134125,10000,10000,8748,8617,,,,,,,,,,,,,,,,,,,,5.067900,,673.734024,DQTA(k_max=3),21,27.000000,,,,,,,,,80.000000,,,27365,0.365430,84.828500,99.760500,1845890.000000,184.589000,1.160497,14842.652500,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1495572643,2081474840,16073608.750000,901704.000000,5155575.000000,34672,8054296.429750,4381.195500,8058677.625250,10000,10000,10771,9267,,,,,,,,,,,,,,,,,,,,5.784500,,622.137826,DQTA(k_max=3),21,26.000000,,,,,,,,,,8.000000,64.000000,30038,0.332912,515.557500,90.170400,6057279.000000,605.727900,1.079098,16073.608750,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,2483842946,321162399,16496303.750000,341271.000000,9113062.000000,35352,8243989.948500,5239.073000,8249229.021500,10000,10000,11292,9373,,,,,,,,,,,,,,,,,,,,5.170700,,606.196403,DQTA(k_max=3),22,27.000000,,,,,,,,,,,,30665,0.326105,911.306200,34.127100,9454333.000000,945.433300,1.066894,16496.303750,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,664859573,284471576,16216613.750000,785610.000000,4145765.000000,35136,8110273.575125,3644.102500,8113917.677625,10000,10000,11169,9311,,,,,,,,,,,,,,,,,,,,5.164400,,616.651550,DQTA(k_max=3),22,27.000000,,,,,,,,,48.000000,,,30480,0.328084,414.576500,78.561000,4931375.000000,493.137500,1.073998,16216.613750,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,647152320,1193534828,14886716.250000,1000732.000000,848249.000000,31766,7445727.581750,2425.588500,7448153.170250,10000,10000,8801,8643,,,,,,,,,,,,,,,,,,,,5.072000,,671.739814,DQTA(k_max=3),22,28.000000,,,,,,,,,80.000000,,,27444,0.364378,84.824900,100.073200,1848981.000000,184.898100,1.157006,14886.716250,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2138889899,1190150002,16247315.000000,912889.000000,4946594.000000,35075,8122697.354375,4299.075000,8126996.429375,10000,10000,11009,9377,,,,,,,,,,,,,,,,,,,,5.673000,,615.486313,DQTA(k_max=3),22,26.000000,,,,,,,,,,8.000000,64.000000,30386,0.329099,494.659400,91.288900,5859483.000000,585.948300,1.066439,16247.315000,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,484606977,392610911,16322718.750000,335896.000000,9100034.000000,34689,8175279.219000,5221.809000,8180501.028000,10000,10000,10836,9235,,,,,,,,,,,,,,,,,,,,5.162200,,612.643038,DQTA(k_max=3),23,27.000000,,,,,,,,,,,,30071,0.332546,910.003400,33.589600,9435930.000000,943.593000,1.082837,16322.718750,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,4122393112,2608645839,16163161.250000,782972.000000,4143174.000000,34918,8078985.727125,3637.531000,8082623.258125,10000,10000,10999,9279,,,,,,,,,,,,,,,,,,,,5.160800,,618.690852,DQTA(k_max=3),23,27.000000,,,,,,,,,48.000000,,,30278,0.330273,414.317400,78.297200,4926146.000000,492.614600,1.077702,16163.161250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2468324303,906469808,14780191.250000,993812.000000,847942.000000,31440,7419528.731500,2411.595000,7421940.326500,10000,10000,8565,8583,,,,,,,,,,,,,,,,,,,,5.065800,,676.581232,DQTA(k_max=3),23,27.000000,,,,,,,,,80.000000,,,27148,0.368351,84.794200,99.381200,1841754.000000,184.175400,1.165094,14780.191250,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,3200206661,1337033201,16050042.500000,898812.000000,5388546.000000,34930,8044652.465375,4491.897000,8049144.362375,10000,10000,11071,9239,,,,,,,,,,,,,,,,,,,,5.908200,,623.051310,DQTA(k_max=3),23,25.000000,,,,,,,,,,8.000000,64.000000,30310,0.329924,538.854600,89.881200,6287358.000000,628.735800,1.082368,16050.042500,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,4167451253,1737260255,16307447.500000,335628.000000,9098724.000000,34619,8132711.373000,5220.618000,8137931.991000,10000,10000,10784,9223,,,,,,,,,,,,,,,,,,,,5.161600,,613.216753,DQTA(k_max=3),24,27.000000,,,,,,,,,,,,30007,0.333256,909.872400,33.562800,9434352.000000,943.435200,1.084246,16307.447500,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2427110912,2004057638,16149378.750000,782379.000000,4149455.000000,34826,8068550.615125,3639.485500,8072190.100625,10000,10000,10916,9273,,,,,,,,,,,,,,,,,,,,5.169400,,619.218866,DQTA(k_max=3),24,26.000000,,,,,,,,,48.000000,,,30189,0.331246,414.945500,78.237900,4931834.000000,493.183400,1.078400,16149.378750,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,4263242191,1645937102,14834202.500000,997921.000000,847960.000000,31508,7450222.552750,2419.822000,7452642.374750,10000,10000,8582,8617,,,,,,,,,,,,,,,,,,,,5.072000,,674.117803,DQTA(k_max=3),24,28.000000,,,,,,,,,80.000000,,,27199,0.367661,84.796000,99.792100,1845881.000000,184.588100,1.160497,14834.202500,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,3387768436,851085141,15985150.000000,894878.000000,5394687.000000,34830,8028943.880625,4487.099500,8033430.980125,10000,10000,11037,9195,,,,,,,,,,,,,,,,,,,,5.912200,,625.580617,DQTA(k_max=3),24,27.000000,,,,,,,,,,8.000000,64.000000,30232,0.330775,539.468700,89.487800,6289565.000000,628.956500,1.087548,15985.150000,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1401592609,2197773512,16380810.000000,337828.000000,9112478.000000,34892,8218698.018375,5231.895000,8223929.913375,10000,10000,10967,9283,,,,,,,,,,,,,,,,,,,,5.170100,,610.470422,DQTA(k_max=3),25,28.000000,,,,,,,,,,,,30250,0.330579,911.247800,33.782800,9450306.000000,945.030600,1.077238,16380.810000,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,4217303339,3943873329,16161606.250000,782408.000000,4144210.000000,34987,8095394.731750,3636.921000,8099031.652750,10000,10000,11074,9275,,,,,,,,,,,,,,,,,,,,5.161600,,618.750379,DQTA(k_max=3),25,28.000000,,,,,,,,,48.000000,,,30349,0.329500,414.421000,78.240800,4926618.000000,492.661800,1.078167,16161.606250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2677772902,3392136776,14804975.000000,996269.000000,848610.000000,31324,7408923.350875,2416.843000,7411340.193875,10000,10000,8416,8605,,,,,,,,,,,,,,,,,,,,5.072200,,675.448625,DQTA(k_max=3),25,26.000000,,,,,,,,,80.000000,,,27021,0.370083,84.861000,99.626900,1844879.000000,184.487900,1.162115,14804.975000,,,,,,,,,,,,,
