scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=dispersed,LAPCT,total_bits,4912363.120000,304836.477151,5408032.600000,84496.360537,50
scenario_label=dispersed,LAPCT,avg_tag_bits,267.611812,33.064721,321.161670,9.165073,50
scenario_label=dispersed,LAPCT,avg_reader_bits,223.624500,3.252015,228.252310,0.901413,50
scenario_label=dispersed,LAPCT,avg_total_bits,491.236312,30.483648,540.803260,8.449636,50
scenario_label=dispersed,LAPCT,avg_query_efficiency,0.995897,0.000060,0.995917,0.000017,50
scenario_label=dispersed,LAPCT,peak_stack_depth,17.700000,0.677631,19.000000,0.187830,50
scenario_label=dispersed,LAPCT,avg_tag_responses,11.574632,0.008271,11.585265,0.002293,50
scenario_label=dispersed,NLHQT(n=2),total_protocol_time_ms,9177.001925,15.431008,9202.133750,4.277257,50
scenario_label=dispersed,NLHQT(n=2),throughput_tags_per_sec,1089.683514,1.832334,1092.305450,0.507897,50
scenario_label=dispersed,NLHQT(n=2),system_efficiency,0.378257,0.000581,0.379174,0.000161,50
scenario_label=dispersed,NLHQT(n=2),collision_slots,16437.120000,40.640605,16506.550000,11.265001,50
scenario_label=dispersed,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=dispersed,NLHQT(n=2),total_energy_uj,4592575.960270,8545.265950,4606391.721087,2368.626876,50
scenario_label=dispersed,NLHQT(n=2),total_listening_energy_uj,4590982.774530,8540.987128,4604786.598987,2367.440847,50
scenario_label=dispersed,NLHQT(n=2),total_transmission_energy_uj,1593.185740,11.071911,1603.190600,3.068977,50
scenario_label=dispersed,NLHQT(n=2),total_bits,1383484.820000,21154.842866,1400356.300000,5863.823275,50
scenario_label=dispersed,NLHQT(n=2),avg_tag_bits,78.252260,2.092511,79.837770,0.580015,50
scenario_label=dispersed,NLHQT(n=2),avg_reader_bits,60.096222,0.107318,60.268700,0.029747,50
scenario_label=dispersed,NLHQT(n=2),avg_total_bits,138.348482,2.115484,140.035630,0.586382,50
scenario_label=dispersed,NLHQT(n=2),avg_query_efficiency,0.608383,0.001503,0.610756,0.000416,50
scenario_label=dispersed,NLHQT(n=2),peak_stack_depth,21.040000,0.754848,22.000000,0.209233,50
scenario_label=dispersed,NLHQT(n=2),avg_tag_responses,9.306426,0.006072,9.316485,0.001683,50
scenario_label=dispersed,SGCT,total_protocol_time_ms,6718.748900,343.727517,7173.207500,95.276407,50
scenario_label=dispersed,SGCT,throughput_tags_per_sec,1492.423139,80.970540,1679.864099,22.443889,50
scenario_label=dispersed,SGCT,system_efficiency,0.931232,0.007416,0.951113,0.002056,50
scenario_label=dispersed,SGCT,collision_slots,739.120000,83.975857,770.000000,23.276920,50
scenario_label=dispersed,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=dispersed,SGCT,total_energy_uj,3390327.140085,172315.818260,3620656.907825,47763.507970,50
scenario_label=dispersed,SGCT,total_listening_energy_uj,3389274.574485,172276.041536,3619600.555425,47752.482425,50
scenario_label=dispersed,SGCT,total_transmission_energy_uj,1052.565600,47.719820,1110.286000,13.227259,50
scenario_label=dispersed,SGCT,total_bits,1175482.800000,80553.572479,1290143.000000,22328.311121,50
scenario_label=dispersed,SGCT,avg_tag_bits,86.560000,7.674926,98.000000,2.127381,50
scenario_label=dispersed,SGCT,avg_reader_bits,30.988280,0.828935,31.747740,0.229769,50
scenario_label=dispersed,SGCT,avg_total_bits,117.548280,8.055357,129.014300,2.232831,50
scenario_label=dispersed,SGCT,avg_query_efficiency,13.765904,2.122270,19.455253,0.588263,50
scenario_label=dispersed,SGCT,peak_stack_depth,256.000000,0.000000,256.000000,0.000000,50
scenario_label=dispersed,SGCT,progressive_probe_count,483.120000,83.975857,514.000000,23.276920,50
scenario_label=dispersed,SGCT,signature_grouping_trigger_count,257.000000,0.000000,257.000000,0.000000,50
scenario_label=dispersed,SGCT,local_short_id_trigger_count,257.000000,0.000000,257.000000,0.000000,50
scenario_label=dispersed,SGCT,signature_groups_pruned,55536.000000,0.000000,55536.000000,0.000000,50
