BINARY_LENGTH,scenario_label,TOTAL_TAGS,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,prefixed,3000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,438634539,2764248653,4691271.250000,220488.000000,1126476.000000,10240,701062.803000,1004.214000,702067.017000,3000,3000,3239,2667,,,,,,,,,,,,,,,,,,,,4.578667,,639.485513,DQTA(k_max=3),2,22.000000,,,,,,,48.000000,,,8906,0.336852,375.492000,73.496000,1346964.000000,448.988000,1.124859,4691.271250,,,,,,
96,prefixed,5000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,933714827,2799491608,7779655.000000,370570.000000,1949555.000000,16520,1952828.500000,1715.917500,1954544.417500,5000,5000,4861,4439,,,,,,,,,,,,,,,,,,,,4.793400,,642.702022,DQTA(k_max=3),2,24.000000,,,,,,,48.000000,,,14300,0.349650,389.911000,74.114000,2320125.000000,464.025000,1.126380,7779.655000,,,,,,
96,prefixed,7000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3463997852,2009680600,11249387.500000,541978.000000,2820600.000000,24124,3938858.220750,2494.256000,3941352.476750,7000,7000,7441,6455,,,,,,,,,,,,,,,,,,,,4.988857,,622.256101,DQTA(k_max=3),2,25.000000,,,,,,,48.000000,,,20896,0.334992,402.942857,77.425429,3362578.000000,480.368286,1.084431,11249.387500,,,,,,
96,prefixed,10000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,1468004055,2209865681,16230298.750000,785369.000000,4146445.000000,35426,8145873.200375,3643.960500,8149517.160875,10000,10000,11462,9309,,,,,,,,,,,,,,,,,,,,5.165500,,616.131604,DQTA(k_max=3),2,27.000000,,,,,,,48.000000,,,30771,0.324981,414.644500,78.536900,4931814.000000,493.181400,1.074229,16230.298750,,,,,,
96,clustered,1000,clustered,"scenario_label=clustered,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,2432945592,3981705022,1621387.500000,87672.000000,446607.000000,3466,81863.197125,398.647500,82261.844625,1000,1000,1063,935,,,,,,,,,,,,,,,,,,,,4.550000,,616.755711,DQTA(k_max=3),2,18.000000,,,,,,,,8.000000,64.000000,2998,0.333556,446.607000,87.672000,534279.000000,534.279000,1.069519,1621.387500,,,,,,
96,clustered,2000,clustered,"scenario_label=clustered,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,1736161590,185723528,3111581.250000,168350.000000,829994.000000,6909,310058.977500,751.697000,310810.674500,2000,2000,2246,1775,,,,,,,,,,,,,,,,,,,,4.614500,,642.760011,DQTA(k_max=3),2,21.000000,,,,,,,,8.000000,64.000000,6021,0.332171,414.997000,84.175000,998344.000000,499.172000,1.126761,3111.581250,,,,,,
96,clustered,3000,clustered,"scenario_label=clustered,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1022223920,2643722606,4636108.750000,252746.000000,1611049.000000,10230,696984.645250,1311.016500,698295.661750,3000,3000,3259,2647,,,,,,,,,,,,,,,,,,,,5.442667,,647.094398,DQTA(k_max=3),2,20.000000,,,,,,,,8.000000,64.000000,8906,0.336852,537.016333,84.248667,1863795.000000,621.265000,1.133359,4636.108750,,,,,,
96,clustered,5000,clustered,"scenario_label=clustered,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3422265507,3797086426,7900797.500000,437926.000000,2733878.000000,16986,1986878.140125,2242.791000,1989120.931125,5000,5000,5171,4543,,,,,,,,,,,,,,,,,,,,5.689400,,632.847507,DQTA(k_max=3),2,21.000000,,,,,,,,8.000000,64.000000,14714,0.339812,546.775600,87.585200,3171804.000000,634.360800,1.100594,7900.797500,,,,,,
96,clustered,7000,clustered,"scenario_label=clustered,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1800177284,714773058,11236163.750000,628011.000000,3875753.000000,24045,3977648.250875,3193.898500,3980842.149375,7000,7000,7323,6481,,,,,,,,,,,,,,,,,,,,5.859857,,622.988429,DQTA(k_max=3),2,22.000000,,,,,,,,8.000000,64.000000,20804,0.336474,553.679000,89.715857,4503764.000000,643.394857,1.080080,11236.163750,,,,,,
96,clustered,10000,clustered,"scenario_label=clustered,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,1577398860,693794503,16026167.500000,898389.000000,5134641.000000,34740,8031403.052875,4364.098500,8035767.151375,10000,10000,10896,9229,,,,,,,,,,,,,,,,,,,,5.787900,,623.979501,DQTA(k_max=3),2,26.000000,,,,,,,,8.000000,64.000000,30125,0.331950,513.464100,89.838900,6033030.000000,603.303000,1.083541,16026.167500,,,,,,
96,sequential,1000,sequential,"scenario_label=sequential,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,3700395686,2871360429,1862881.250000,134126.000000,33976.000000,2704,93268.157500,285.240000,93553.397500,1000,1000,1,1135,,,,,,,,,,,,,,,,,,,,3.992000,,536.802869,DQTA(k_max=3),2,21.000000,,,,,,,,,,2136,0.468165,33.976000,134.126000,168102.000000,168.102000,0.881057,1862.881250,,,,,,
96,sequential,2000,sequential,"scenario_label=sequential,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,172051553,1167915269,1963395.000000,134886.000000,81952.000000,3728,199168.123000,310.748000,199478.871000,2000,2000,1,1151,,,,,,,,,,,,,,,,,,,,4.000000,,1018.643727,DQTA(k_max=3),2,21.000000,,,,,,,,,,3152,0.634518,40.976000,67.443000,216838.000000,108.419000,1.737619,1963.395000,,,,,,
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,703534603,637686586,1581602.500000,99585.000000,144000.000000,4290,239463.824500,271.170000,239734.994500,3000,3000,4,857,,,,,,,,,,,,,,,,,,,,4.000000,,1896.810355,DQTA(k_max=3),2,19.000000,,,,,,,,,,3861,0.777001,48.000000,33.195000,243585.000000,81.195000,3.500583,1581.602500,,,,,,
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,21311309,1941956633,9358746.250000,673940.000000,284888.000000,13564,2341112.575500,1490.324000,2342602.899500,5000,5000,3,5707,,,,,,,,,,,,,,,,,,,,4.996800,,534.259597,DQTA(k_max=3),2,25.000000,,,,,,,,,,10710,0.466853,56.977600,134.788000,958828.000000,191.765600,0.876117,9358.746250,,,,,,
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1101204251,4277345082,13106697.500000,943853.000000,398976.000000,18994,4589903.882500,2087.194000,4591991.076500,7000,7000,4,7993,,,,,,,,,,,,,,,,,,,,4.998857,,534.078093,DQTA(k_max=3),2,27.000000,,,,,,,,,,14997,0.466760,56.996571,134.836143,1342829.000000,191.832714,0.875766,13106.697500,,,,,,
96,sequential,10000,sequential,"scenario_label=sequential,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,1229375311,3390327539,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),2,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
96,random,1000,random,"scenario_label=random,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,2346006428,1637397707,1636517.500000,30743.000000,726921.000000,3416,82928.175750,424.946500,83353.122250,1000,1000,1022,929,,,,,,,,,,,,,,,,,,,,4.048000,,611.053655,DQTA(k_max=3),3,18.000000,,,,,,,,,,2951,0.338868,726.921000,30.743000,757664.000000,757.664000,1.076426,1636.517500,,,,,,
96,random,2000,random,"scenario_label=random,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,3070942876,699443258,3198982.500000,60501.000000,1558701.000000,6866,323083.852875,900.352500,323984.205375,2000,2000,2194,1781,,,,,,,,,,,,,,,,,,,,4.362500,,625.198794,DQTA(k_max=3),3,21.000000,,,,,,,,,,5975,0.334728,779.350500,30.250500,1619202.000000,809.601000,1.122965,3198.982500,,,,,,
96,random,3000,random,"scenario_label=random,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1308256227,1263390742,4718995.000000,90430.000000,2430742.000000,9930,715945.728250,1396.231000,717341.959250,3000,3000,3013,2611,,,,,,,,,,,,,,,,,,,,4.549667,,635.728582,DQTA(k_max=3),3,23.000000,,,,,,,,,,8624,0.347866,810.247333,30.143333,2521172.000000,840.390667,1.148985,4718.995000,,,,,,
96,random,5000,random,"scenario_label=random,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,294125732,4147001311,8000206.250000,158878.000000,4254874.000000,16822,1999686.533625,2445.193000,2002131.726625,5000,5000,5109,4475,,,,,,,,,,,,,,,,,,,,4.799200,,624.983887,DQTA(k_max=3),3,25.000000,,,,,,,,,,14584,0.342841,850.974800,31.775600,4413752.000000,882.750400,1.117318,8000.206250,,,,,,
96,random,7000,random,"scenario_label=random,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,170789184,2518164900,11395335.000000,231787.000000,6157361.000000,23854,3997938.525375,3542.254500,4001480.779875,7000,7000,7174,6453,,,,,,,,,,,,,,,,,,,,4.974571,,614.286460,DQTA(k_max=3),3,25.000000,,,,,,,,,,20627,0.339361,879.623000,33.112429,6389148.000000,912.735429,1.084767,11395.335000,,,,,,
96,random,10000,random,"scenario_label=random,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,3608442258,2783496966,16320831.250000,335932.000000,9102415.000000,34665,8190389.782875,5223.071500,8195612.854375,10000,10000,10812,9235,,,,,,,,,,,,,,,,,,,,5.163700,,612.713890,DQTA(k_max=3),3,28.000000,,,,,,,,,,30047,0.332812,910.241500,33.593200,9438347.000000,943.834700,1.082837,16320.831250,,,,,,
96,prefixed,1000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,3843515611,531021419,1616727.500000,75316.000000,339568.000000,3470,80757.559250,320.416000,81077.975250,1000,1000,1079,927,,,,,,,,,,,,,,,,,,,,4.068000,,618.533426,DQTA(k_max=3),3,20.000000,,,,,,,48.000000,,,3006,0.332668,339.568000,75.316000,414884.000000,414.884000,1.078749,1616.727500,,,,,,
96,prefixed,2000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,1710630852,4080799122,3093057.500000,143510.000000,721092.000000,6818,310147.364250,647.566000,310794.930250,2000,2000,2191,1751,,,,,,,,,,,,,,,,,,,,4.361500,,646.609382,DQTA(k_max=3),3,22.000000,,,,,,,48.000000,,,5942,0.336587,360.546000,71.755000,864602.000000,432.301000,1.142204,3093.057500,,,,,,
96,prefixed,3000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1032787700,3704224774,4603681.250000,215291.000000,1119631.000000,10074,692404.213000,990.397500,693394.610500,3000,3000,3166,2605,,,,,,,,,,,,,,,,,,,,4.546000,,651.652414,DQTA(k_max=3),3,22.000000,,,,,,,48.000000,,,8771,0.342036,373.210333,71.763667,1334922.000000,444.974000,1.151631,4603.681250,,,,,,
96,prefixed,5000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,4173222665,3901615276,7938015.000000,379724.000000,1957282.000000,16892,1988606.730375,1738.089000,1990344.819375,5000,5000,5071,4547,,,,,,,,,,,,,,,,,,,,4.816200,,629.880392,DQTA(k_max=3),3,26.000000,,,,,,,48.000000,,,14618,0.342044,391.456400,75.944800,2337006.000000,467.401200,1.099626,7938.015000,,,,,,
96,prefixed,7000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2283827064,915031995,11252463.750000,542693.000000,2821829.000000,24026,3966689.713000,2496.300500,3969186.013500,7000,7000,7334,6461,,,,,,,,,,,,,,,,,,,,4.991857,,622.085985,DQTA(k_max=3),3,26.000000,,,,,,,48.000000,,,20795,0.336619,403.118429,77.527571,3364522.000000,480.646000,1.083424,11252.463750,,,,,,
96,prefixed,10000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,3309306725,1548027641,16033906.250000,775942.000000,4140568.000000,34527,7995108.071125,3622.168000,7998730.239125,10000,10000,10734,9195,,,,,,,,,,,,,,,,,,,,5.156800,,623.678338,DQTA(k_max=3),3,26.000000,,,,,,,48.000000,,,29929,0.334124,414.056800,77.594200,4916510.000000,491.651000,1.087548,16033.906250,,,,,,
96,clustered,1000,clustered,"scenario_label=clustered,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,2777278645,1795601889,1666885.000000,90320.000000,516689.000000,3614,83939.234500,438.984500,84378.219000,1000,1000,1169,963,,,,,,,,,,,,,,,,,,,,4.957000,,599.921410,DQTA(k_max=3),3,16.000000,,,,,,,,8.000000,64.000000,3132,0.319285,516.689000,90.320000,607009.000000,607.009000,1.038422,1666.885000,,,,,,
96,clustered,2000,clustered,"scenario_label=clustered,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,2058834065,1342063324,3169630.000000,172234.000000,1193454.000000,6932,318785.626125,941.195000,319726.821125,2000,2000,2203,1819,,,,,,,,,,,,,,,,,,,,5.629000,,630.988475,DQTA(k_max=3),3,19.000000,,,,,,,,8.000000,64.000000,6022,0.332116,596.727000,86.117000,1365688.000000,682.844000,1.099505,3169.630000,,,,,,
96,clustered,3000,clustered,"scenario_label=clustered,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,338415151,3600940367,4719503.750000,258454.000000,1407292.000000,10338,714351.238375,1220.554000,715571.792375,3000,3000,3283,2703,,,,,,,,,,,,,,,,,,,,5.079667,,635.660052,DQTA(k_max=3),3,22.000000,,,,,,,,8.000000,64.000000,8986,0.333853,469.097333,86.151333,1665746.000000,555.248667,1.109878,4719.503750,,,,,,
96,clustered,5000,clustered,"scenario_label=clustered,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3099245955,3305350343,7716682.500000,426103.000000,2829819.000000,16656,1924508.648875,2267.115500,1926775.764375,5000,5000,5024,4421,,,,,,,,,,,,,,,,,,,,5.799200,,647.946835,DQTA(k_max=3),3,22.000000,,,,,,,,8.000000,64.000000,14445,0.346141,565.963800,85.220600,3255922.000000,651.184400,1.130966,7716.682500,,,,,,
96,clustered,7000,clustered,"scenario_label=clustered,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2242982812,1361968007,11218946.250000,626696.000000,3406839.000000,24064,3942467.632500,2956.811500,3945424.444000,7000,7000,7363,6467,,,,,,,,,,,,,,,,,,,,5.487429,,623.944517,DQTA(k_max=3),3,25.000000,,,,,,,,8.000000,64.000000,20830,0.336054,486.691286,89.528000,4033535.000000,576.219286,1.082418,11218.946250,,,,,,
96,clustered,10000,clustered,"scenario_label=clustered,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,3281560691,3830842393,16128488.750000,905601.000000,4913605.000000,34800,8042739.890500,4268.004500,8047007.895000,10000,10000,10848,9301,,,,,,,,,,,,,,,,,,,,5.666700,,620.020893,DQTA(k_max=3),3,25.000000,,,,,,,,8.000000,64.000000,30149,0.331686,491.360500,90.560100,5819206.000000,581.920600,1.075153,16128.488750,,,,,,
96,sequential,1000,sequential,"scenario_label=sequential,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,473897277,3014213762,1862881.250000,134126.000000,33976.000000,2704,93268.157500,285.240000,93553.397500,1000,1000,1,1135,,,,,,,,,,,,,,,,,,,,3.992000,,536.802869,DQTA(k_max=3),3,21.000000,,,,,,,,,,2136,0.468165,33.976000,134.126000,168102.000000,168.102000,0.881057,1862.881250,,,,,,
96,sequential,2000,sequential,"scenario_label=sequential,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,214358203,53557222,1963395.000000,134886.000000,81952.000000,3728,199168.123000,310.748000,199478.871000,2000,2000,1,1151,,,,,,,,,,,,,,,,,,,,4.000000,,1018.643727,DQTA(k_max=3),3,21.000000,,,,,,,,,,3152,0.634518,40.976000,67.443000,216838.000000,108.419000,1.737619,1963.395000,,,,,,
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1947099486,3843122229,1581602.500000,99585.000000,144000.000000,4290,239463.824500,271.170000,239734.994500,3000,3000,4,857,,,,,,,,,,,,,,,,,,,,4.000000,,1896.810355,DQTA(k_max=3),3,19.000000,,,,,,,,,,3861,0.777001,48.000000,33.195000,243585.000000,81.195000,3.500583,1581.602500,,,,,,
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,319465288,2792108592,9358746.250000,673940.000000,284888.000000,13564,2341112.575500,1490.324000,2342602.899500,5000,5000,3,5707,,,,,,,,,,,,,,,,,,,,4.996800,,534.259597,DQTA(k_max=3),3,25.000000,,,,,,,,,,10710,0.466853,56.977600,134.788000,958828.000000,191.765600,0.876117,9358.746250,,,,,,
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3386234812,3647741138,13106697.500000,943853.000000,398976.000000,18994,4589903.882500,2087.194000,4591991.076500,7000,7000,4,7993,,,,,,,,,,,,,,,,,,,,4.998857,,534.078093,DQTA(k_max=3),3,27.000000,,,,,,,,,,14997,0.466760,56.996571,134.836143,1342829.000000,191.832714,0.875766,13106.697500,,,,,,
96,sequential,10000,sequential,"scenario_label=sequential,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,427428537,2560445282,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),3,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
96,random,1000,random,"scenario_label=random,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,785258504,4051698339,1642228.750000,30895.000000,728899.000000,3450,82896.971250,426.239500,83323.210750,1000,1000,1050,933,,,,,,,,,,,,,,,,,,,,4.060000,,608.928567,DQTA(k_max=3),4,20.000000,,,,,,,,,,2983,0.335233,728.899000,30.895000,759794.000000,759.794000,1.071811,1642.228750,,,,,,
96,random,2000,random,"scenario_label=random,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,3440979656,726778750,3227030.000000,61535.000000,1566903.000000,6884,323607.276875,906.521500,324513.798375,2000,2000,2170,1809,,,,,,,,,,,,,,,,,,,,4.387000,,619.764923,DQTA(k_max=3),4,22.000000,,,,,,,,,,5979,0.334504,783.451500,30.767500,1628438.000000,814.219000,1.105583,3227.030000,,,,,,
96,random,3000,random,"scenario_label=random,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,359706792,483210843,4800506.250000,92650.000000,2442413.000000,10280,726344.881000,1406.506500,727751.387500,3000,3000,3267,2675,,,,,,,,,,,,,,,,,,,,4.573000,,624.934089,DQTA(k_max=3),4,22.000000,,,,,,,,,,8942,0.335495,814.137667,30.883333,2535063.000000,845.021000,1.121495,4800.506250,,,,,,
96,random,5000,random,"scenario_label=random,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,685296346,1856828384,8015248.750000,159223.000000,4262278.000000,16867,2012992.169750,2449.585000,2015441.754750,5000,5000,5133,4489,,,,,,,,,,,,,,,,,,,,4.807800,,623.810958,DQTA(k_max=3),4,25.000000,,,,,,,,,,14622,0.341950,852.455600,31.844600,4421501.000000,884.300200,1.113834,8015.248750,,,,,,
96,random,7000,random,"scenario_label=random,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1614064642,2607988795,11364846.250000,230721.000000,6167853.000000,23930,3990440.064125,3545.368500,3993985.432625,7000,7000,7304,6417,,,,,,,,,,,,,,,,,,,,4.984143,,615.934421,DQTA(k_max=3),4,26.000000,,,,,,,,,,20721,0.337822,881.121857,32.960143,6398574.000000,914.082000,1.090852,11364.846250,,,,,,
96,random,10000,random,"scenario_label=random,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,204852401,2186207258,16425806.250000,339270.000000,9108562.000000,35098,8231049.591000,5232.821000,8236282.412000,10000,10000,11125,9315,,,,,,,,,,,,,,,,,,,,5.168000,,608.798122,DQTA(k_max=3),4,27.000000,,,,,,,,,,30440,0.328515,910.856200,33.927000,9447832.000000,944.783200,1.073537,16425.806250,,,,,,
96,prefixed,1000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,121076466,1466719059,1635686.250000,76208.000000,338293.000000,3538,83344.465500,321.562500,83666.028000,1000,1000,1129,939,,,,,,,,,,,,,,,,,,,,4.049000,,611.364190,DQTA(k_max=3),4,19.000000,,,,,,,48.000000,,,3068,0.325945,338.293000,76.208000,414501.000000,414.501000,1.064963,1635.686250,,,,,,
96,prefixed,2000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,1948561307,3109890672,3196328.750000,149564.000000,725660.000000,7033,323662.297000,661.958000,324324.255000,2000,2000,2298,1823,,,,,,,,,,,,,,,,,,,,4.394500,,625.717865,DQTA(k_max=3),4,22.000000,,,,,,,48.000000,,,6121,0.326744,362.830000,74.782000,875224.000000,437.612000,1.097093,3196.328750,,,,,,
96,prefixed,3000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1467891353,3361127242,4588950.000000,214478.000000,1117656.000000,10034,695854.781125,987.784000,696842.565125,3000,3000,3141,2595,,,,,,,,,,,,,,,,,,,,4.537000,,653.744321,DQTA(k_max=3),4,22.000000,,,,,,,48.000000,,,8736,0.343407,372.552000,71.492667,1332134.000000,444.044667,1.156069,4588.950000,,,,,,
96,prefixed,5000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3027597021,2266114025,7855200.000000,373768.000000,1952553.000000,17034,1964701.202875,1723.812500,1966425.015375,5000,5000,5321,4475,,,,,,,,,,,,,,,,,,,,4.803800,,636.521031,DQTA(k_max=3),4,24.000000,,,,,,,48.000000,,,14796,0.337929,390.510600,74.753600,2326321.000000,465.264200,1.117318,7855.200000,,,,,,
