experiment_name,algorithm_name,run_id,point_seed,algorithm_seed,TOTAL_TAGS
formal_main_scalability_uniform,DQTA(k_max=3),32,2383695259,3320893833,6000
formal_main_scalability_uniform,DQTA(k_max=3),32,4227457240,1007535663,7000
formal_main_scalability_uniform,DQTA(k_max=3),32,1062030376,3245098874,8000
formal_main_scalability_uniform,DQTA(k_max=3),32,3300262085,3607434530,9000
formal_main_scalability_uniform,DQTA(k_max=3),32,3337716243,2198284191,10000
formal_main_scalability_uniform,DQTA(k_max=3),33,3423956312,2182676625,1000
formal_main_scalability_uniform,DQTA(k_max=3),33,2511278672,643440996,2000
formal_main_scalability_uniform,DQTA(k_max=3),33,2232318124,3342883026,3000
formal_main_scalability_uniform,DQTA(k_max=3),33,4134007728,3879549619,4000
formal_main_scalability_uniform,DQTA(k_max=3),33,1462435881,809227788,5000
formal_main_scalability_uniform,DQTA(k_max=3),33,1368695974,3355492611,6000
formal_main_scalability_uniform,DQTA(k_max=3),33,2798728663,3494424434,7000
formal_main_scalability_uniform,DQTA(k_max=3),33,1029378793,3351300449,8000
formal_main_scalability_uniform,DQTA(k_max=3),33,1550163141,1469708459,9000
formal_main_scalability_uniform,DQTA(k_max=3),33,4214410810,2184570434,10000
formal_main_scalability_uniform,DQTA(k_max=3),34,2934447043,511271414,1000
formal_main_scalability_uniform,DQTA(k_max=3),34,2444678871,2166582456,2000
formal_main_scalability_uniform,DQTA(k_max=3),34,4120242612,932297456,3000
formal_main_scalability_uniform,DQTA(k_max=3),34,3883532994,2757316099,4000
formal_main_scalability_uniform,DQTA(k_max=3),34,3808591862,1673040545,5000
formal_main_scalability_uniform,DQTA(k_max=3),34,1010459508,1385719744,6000
formal_main_scalability_uniform,DQTA(k_max=3),34,1495430240,3561912506,7000
formal_main_scalability_uniform,DQTA(k_max=3),34,2438334091,2015900349,8000
formal_main_scalability_uniform,DQTA(k_max=3),34,4172914266,7544717,9000
formal_main_scalability_uniform,DQTA(k_max=3),34,773015684,1895341693,10000
formal_main_scalability_uniform,DQTA(k_max=3),35,1246993108,956080453,1000
formal_main_scalability_uniform,DQTA(k_max=3),35,904298732,1993543159,2000
formal_main_scalability_uniform,DQTA(k_max=3),35,1186277112,2052285942,3000
formal_main_scalability_uniform,DQTA(k_max=3),35,1999417330,3110265708,4000
